link_id,scenario,fiber_loss_db,splice_total_db,connector_total_db,total_loss_db,rx_power_dbm,margin_db,lpb_status,system_rise_time_ns,allowed_rise_time_ns,rtb_pass,top_contributor_1,top_contributor_2,top_contributor_3
link_01190,base,3.730000,0.828000,2.778000,7.836000,-5.836000,11.164000,PASS,0.586500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01191,base,10.758000,1.518000,3.424000,16.700000,-14.700000,0.300000,PASS,0.758600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01192,base,2.685000,0.092000,0.920000,5.197000,0.803000,23.803000,PASS,0.453700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01193,base,11.932000,1.332000,0.408000,15.672000,-9.672000,14.328000,PASS,0.698300,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01194,base,10.405000,0.636000,3.056000,16.097000,-8.097000,18.903000,PASS,0.608100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01195,base,1.830000,0.172000,3.560000,6.062000,-4.062000,20.938000,PASS,0.461000,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01196,base,15.975000,1.170000,0.530000,18.675000,-10.675000,11.325000,PASS,0.719500,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01197,base,7.590000,1.476000,1.848000,12.414000,-10.414000,13.586000,PASS,0.779500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01198,base,15.476000,1.152000,2.586000,20.214000,-14.214000,3.786000,PASS,0.786900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01199,base,9.387000,1.340000,0.600000,12.327000,-6.327000,9.673000,PASS,0.712900,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01200,base,6.810000,0.456000,2.088000,11.354000,-9.354000,6.646000,PASS,0.536200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01201,base,13.048000,0.520000,1.500000,16.568000,-10.568000,14.432000,PASS,0.726200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01202,base,4.490000,0.413000,3.648000,9.551000,-1.551000,22.449000,PASS,0.624500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01203,base,4.450000,0.945000,2.304000,8.199000,-0.199000,22.801000,PASS,0.622500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01204,base,4.216000,0.159000,1.800000,7.175000,-5.175000,19.825000,PASS,0.505400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01205,base,4.232000,0.222000,0.914000,7.368000,-3.368000,22.632000,PASS,0.505800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01206,base,8.875000,0.565000,3.392000,14.332000,-10.332000,6.668000,PASS,0.577500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01207,base,4.808000,0.416000,0.974000,7.198000,-1.198000,24.802000,PASS,0.520200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01208,base,16.720000,1.144000,0.884000,19.748000,-15.748000,10.252000,PASS,0.734400,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01209,base,5.854000,0.864000,2.792000,11.510000,-7.510000,8.490000,PASS,0.692700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01210,base,15.936000,1.274000,0.876000,19.586000,-17.586000,0.414000,PASS,0.798400,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01211,base,14.660000,1.080000,1.984000,18.724000,-12.724000,9.276000,PASS,0.693200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01212,base,6.885000,0.256000,2.754000,10.395000,-4.395000,21.605000,PASS,0.537700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01213,base,7.810000,0.615000,1.100000,10.525000,-8.525000,16.475000,PASS,0.556200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01214,base,0.624000,0.059000,2.976000,5.659000,2.341000,25.341000,PASS,0.431200,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01215,base,4.947000,0.300000,1.518000,8.765000,-0.765000,23.235000,PASS,0.564900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01216,base,6.297000,0.438000,0.604000,7.839000,-3.839000,20.161000,PASS,0.609900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01217,base,0.556000,0.067000,0.402000,3.025000,-1.025000,21.975000,PASS,0.427800,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_01218,base,9.720000,1.140000,2.040000,13.900000,-7.900000,16.100000,PASS,0.724000,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01219,base,2.840000,0.121000,1.408000,6.369000,-2.369000,23.631000,PASS,0.456800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01220,base,0.694000,0.085000,1.508000,3.287000,-1.287000,23.713000,PASS,0.434700,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01221,base,10.455000,0.768000,0.802000,12.525000,-8.525000,15.475000,PASS,0.609100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01222,base,7.950000,0.270000,0.950000,11.170000,-7.170000,9.830000,PASS,0.559000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01223,base,18.285000,1.512000,1.140000,21.937000,-19.937000,3.063000,PASS,0.765700,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01224,base,4.765000,0.174000,0.694000,7.133000,0.867000,15.867000,PASS,0.495300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01225,base,5.034000,0.824000,0.512000,6.870000,-0.870000,15.130000,PASS,0.651700,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01226,base,4.864000,0.440000,1.890000,8.694000,-4.694000,22.306000,PASS,0.643200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01227,base,0.798000,0.141000,0.674000,2.613000,5.387000,29.387000,PASS,0.439900,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_01228,base,8.721000,0.963000,0.428000,12.112000,-10.112000,12.888000,PASS,0.690700,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01229,base,11.280000,1.332000,3.584000,17.696000,-11.696000,12.304000,PASS,0.682000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01230,base,6.908000,0.690000,3.232000,12.330000,-8.330000,16.670000,PASS,0.572700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01231,base,17.695000,1.452000,2.264000,22.411000,-16.411000,1.589000,PASS,0.753900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01232,base,10.275000,0.378000,0.884000,12.037000,-10.037000,7.963000,PASS,0.605500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01233,base,14.512000,0.804000,2.922000,20.238000,-12.238000,11.762000,PASS,0.762800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01234,base,6.440000,0.528000,1.940000,10.908000,-4.908000,20.092000,PASS,0.528800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01235,base,4.338000,0.427000,0.900000,6.665000,-4.665000,10.335000,PASS,0.616900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01236,base,11.344000,0.846000,1.332000,14.022000,-12.022000,10.978000,PASS,0.683600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01237,base,4.228000,0.749000,1.208000,7.685000,-3.685000,20.315000,PASS,0.611400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01238,base,7.650000,0.325000,2.112000,11.087000,-7.087000,14.913000,PASS,0.553000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01239,base,1.876000,0.402000,2.202000,5.480000,2.520000,24.520000,PASS,0.493800,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01240,base,2.814000,0.448000,1.668000,6.430000,-4.430000,17.570000,PASS,0.540700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01241,base,3.725000,0.100000,0.888000,5.213000,-3.213000,22.787000,PASS,0.474500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01242,base,15.480000,1.440000,2.280000,21.200000,-19.200000,5.800000,PASS,0.709600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01243,base,15.215000,0.980000,1.344000,19.039000,-11.039000,13.961000,PASS,0.704300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01244,base,3.870000,0.348000,0.660000,6.378000,-2.378000,13.622000,PASS,0.529000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01245,base,7.792000,0.426000,2.608000,12.826000,-8.826000,8.174000,PASS,0.594800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01246,base,7.676000,0.498000,1.920000,11.094000,-3.094000,12.906000,PASS,0.591900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01247,base,14.540000,0.783000,1.584000,17.907000,-13.907000,10.093000,PASS,0.690800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01248,base,4.526000,0.490000,2.196000,8.212000,-0.212000,23.788000,PASS,0.626300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01249,base,7.522000,1.428000,2.960000,12.910000,-4.910000,18.090000,PASS,0.776100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01250,base,9.105000,0.910000,2.192000,13.207000,-9.207000,7.793000,PASS,0.703500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01251,base,4.098000,0.312000,0.598000,5.508000,-3.508000,21.492000,PASS,0.604900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01252,base,14.508000,1.608000,2.322000,19.938000,-15.938000,9.062000,PASS,0.762700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01253,base,13.388000,0.880000,1.880000,17.148000,-9.148000,16.852000,PASS,0.734700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01254,base,2.600000,0.238000,1.972000,5.810000,2.190000,25.190000,PASS,0.465000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01255,base,2.845000,0.088000,1.720000,6.153000,-4.153000,18.847000,PASS,0.456900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01256,base,12.115000,1.160000,2.796000,16.571000,-12.571000,5.429000,PASS,0.642300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01257,base,1.386000,0.061000,1.952000,4.899000,-0.899000,23.101000,PASS,0.446200,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01258,base,6.426000,1.120000,3.984000,13.030000,-11.030000,12.970000,PASS,0.721300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01259,base,3.720000,0.423000,0.790000,6.433000,-0.433000,21.567000,PASS,0.493000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01260,base,19.925000,1.508000,2.190000,24.623000,-18.623000,4.377000,PASS,0.798500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01261,base,18.605000,0.840000,2.512000,22.457000,-20.457000,2.543000,PASS,0.772100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01262,base,6.135000,0.364000,1.440000,9.439000,-1.439000,23.561000,PASS,0.522700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01263,base,4.598000,0.987000,0.884000,7.969000,0.031000,25.031000,PASS,0.629900,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01264,base,10.812000,0.684000,1.314000,13.810000,-11.810000,14.190000,PASS,0.760400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01265,base,6.964000,0.726000,3.112000,12.302000,-10.302000,12.698000,PASS,0.748200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01266,base,1.806000,0.284000,0.512000,3.102000,-1.102000,22.898000,PASS,0.460200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01267,base,6.416000,0.890000,1.372000,9.678000,-5.678000,20.322000,PASS,0.720800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01268,base,4.164000,0.564000,0.448000,6.176000,-2.176000,13.824000,PASS,0.608200,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01269,base,10.611000,0.759000,2.562000,14.932000,-10.932000,14.068000,PASS,0.753700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01270,base,7.842000,0.744000,2.526000,11.612000,-5.612000,10.388000,PASS,0.661400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01271,base,7.758000,0.672000,2.424000,11.354000,-5.354000,20.646000,PASS,0.787900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01272,base,6.614000,0.902000,2.454000,10.470000,-8.470000,9.530000,PASS,0.730700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01273,base,14.815000,0.783000,2.574000,19.672000,-13.672000,2.328000,PASS,0.696300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01274,base,12.124000,0.910000,2.376000,17.410000,-13.410000,12.590000,PASS,0.703100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01275,base,18.085000,1.104000,0.924000,21.613000,-13.613000,11.387000,PASS,0.761700,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01276,base,7.014000,1.023000,0.980000,10.017000,-6.017000,9.983000,PASS,0.750700,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01277,base,1.048000,0.070000,2.544000,5.162000,2.838000,26.838000,PASS,0.426200,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01278,base,17.220000,1.221000,2.640000,22.081000,-16.081000,8.919000,PASS,0.744400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01279,base,10.920000,1.089000,1.452000,15.461000,-9.461000,15.539000,PASS,0.673000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01280,base,7.128000,0.565000,3.064000,11.757000,-9.757000,16.243000,PASS,0.578200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01281,base,7.480000,0.224000,2.488000,11.192000,-5.192000,18.808000,PASS,0.549600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01282,base,5.760000,0.420000,2.454000,9.634000,-5.634000,18.366000,PASS,0.544000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01283,base,15.850000,1.060000,0.588000,17.998000,-13.998000,11.002000,PASS,0.717000,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01284,base,3.820000,0.220000,1.320000,7.360000,-1.360000,20.640000,PASS,0.476400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01285,base,6.414000,0.970000,1.560000,10.444000,-4.444000,19.556000,PASS,0.720700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01286,base,12.790000,1.192000,1.788000,16.770000,-12.770000,12.230000,PASS,0.655800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01287,base,7.413000,0.816000,1.644000,11.873000,-9.873000,17.127000,PASS,0.647100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01288,base,9.933000,0.704000,0.418000,13.055000,-11.055000,13.945000,PASS,0.731100,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01289,base,5.901000,0.654000,1.392000,9.447000,-5.447000,9.553000,PASS,0.596700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01290,base,2.856000,0.246000,0.474000,5.076000,2.924000,28.924000,PASS,0.495200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01291,base,8.010000,0.575000,2.024000,11.109000,-5.109000,12.891000,PASS,0.560200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01292,base,7.155000,0.224000,0.484000,8.363000,-6.363000,17.637000,PASS,0.543100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01293,base,15.088000,1.008000,2.424000,19.020000,-15.020000,7.980000,PASS,0.777200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01294,base,4.542000,0.917000,1.984000,8.943000,-0.943000,16.057000,PASS,0.627100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01295,base,2.075000,0.054000,1.712000,4.841000,-2.841000,21.159000,PASS,0.441500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01296,base,3.615000,0.104000,2.088000,7.807000,-1.807000,22.193000,PASS,0.472300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01297,base,1.760000,0.051000,0.748000,4.059000,-2.059000,22.941000,PASS,0.435200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01298,base,6.700000,1.562000,1.680000,11.442000,-3.442000,21.558000,PASS,0.735000,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01299,base,2.421000,0.166000,1.908000,5.995000,-1.995000,23.005000,PASS,0.480700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01300,base,3.786000,0.324000,0.846000,5.956000,2.044000,27.044000,PASS,0.589300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01301,base,9.468000,0.672000,1.480000,13.120000,-7.120000,16.880000,PASS,0.636700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01302,base,1.160000,0.071000,3.328000,6.559000,-4.559000,20.441000,PASS,0.429000,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01303,base,9.948000,1.040000,0.892000,12.380000,-8.380000,6.620000,PASS,0.648700,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01304,base,6.880000,0.880000,3.352000,12.112000,-10.112000,12.888000,PASS,0.744000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01305,base,3.198000,0.390000,0.578000,4.666000,-0.666000,15.334000,PASS,0.559900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01306,base,2.696000,0.568000,0.928000,6.192000,-0.192000,16.808000,PASS,0.534800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01307,base,2.512000,0.104000,1.752000,5.368000,-1.368000,14.632000,PASS,0.462800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01308,base,8.555000,0.465000,2.592000,12.112000,-4.112000,20.888000,PASS,0.571100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01309,base,1.835000,0.070000,1.242000,4.647000,-2.647000,22.353000,PASS,0.436700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
